,sentence_id,token_id,class,before,after
92892,7445,1,VERBATIM,-,-
92944,7449,2,VERBATIM,シ,シ
92945,7449,3,VERBATIM,ン,ン
92946,7449,4,VERBATIM,グ,グ
92947,7449,5,VERBATIM,ル,ル
92948,7449,6,VERBATIM,週,週
92949,7449,7,VERBATIM,間,間
92950,7449,8,VERBATIM,ラ,ラ
92951,7449,9,VERBATIM,ン,ン
92952,7449,10,VERBATIM,キ,キ
92953,7449,11,VERBATIM,ン,ン
92954,7449,12,VERBATIM,グ,グ
92955,7449,13,VERBATIM,-,-
92958,7449,16,VERBATIM,ラ,ラ
92959,7449,17,VERBATIM,ン,ン
92960,7449,18,VERBATIM,キ,キ
92961,7449,19,VERBATIM,ン,ン
92962,7449,20,VERBATIM,グ,グ
93041,7455,9,VERBATIM,mfd,m f d
93405,7483,3,VERBATIM,&,and
93553,7493,9,VERBATIM,.4.19,dot f o u r dot o n e n i n e
93588,7496,8,VERBATIM,&,and
93664,7501,11,VERBATIM,GnRH,g n r h
93802,7509,5,VERBATIM,-,-
94200,7537,8,VERBATIM,-,-
94218,7538,12,VERBATIM,-,-
94234,7541,2,VERBATIM,&,and
94270,7544,6,VERBATIM,&,and
94582,7568,9,VERBATIM,&,and
95701,7658,0,VERBATIM,-,-
95835,7669,7,VERBATIM,#,number
95920,7677,2,VERBATIM,г,г
95921,7677,3,VERBATIM,о,о
95922,7677,4,VERBATIM,д,д
95923,7677,5,VERBATIM,и,и
95924,7677,6,VERBATIM,н,н
95925,7677,7,VERBATIM,а,а
95926,7677,8,VERBATIM,в,в
95927,7677,9,VERBATIM,а,а
95928,7677,10,VERBATIM,з,з
95929,7677,11,VERBATIM,д,д
95930,7677,12,VERBATIM,у,у
95931,7677,13,VERBATIM,х,х
95932,7677,14,VERBATIM,о,о
95933,7677,15,VERBATIM,п,п
95934,7677,16,VERBATIM,л,л
95935,7677,17,VERBATIM,о,о
95936,7677,18,VERBATIM,в,в
95937,7677,19,VERBATIM,с,с
95938,7677,20,VERBATIM,т,т
95939,7677,21,VERBATIM,в,в
95940,7677,22,VERBATIM,а,а
95941,7677,23,VERBATIM,у,у
95942,7677,24,VERBATIM,у,у
95943,7677,25,VERBATIM,н,н
95944,7677,26,VERBATIM,и,и
95945,7677,27,VERBATIM,в,в
95946,7677,28,VERBATIM,е,е
95947,7677,29,VERBATIM,р,р
95948,7677,30,VERBATIM,з,з
95949,7677,31,VERBATIM,и,и
95950,7677,32,VERBATIM,т,т
95951,7677,33,VERBATIM,е,е
95952,7677,34,VERBATIM,т,т
95953,7677,35,VERBATIM,с,с
95954,7677,36,VERBATIM,к,к
95955,7677,37,VERBATIM,о,о
95956,7677,38,VERBATIM,ј,ј
95957,7677,39,VERBATIM,н,н
95958,7677,40,VERBATIM,а,а
95959,7677,41,VERBATIM,с,с
95960,7677,42,VERBATIM,т,т
95961,7677,43,VERBATIM,а,а
95962,7677,44,VERBATIM,в,в
95963,7677,45,VERBATIM,и,и
96361,7714,1,VERBATIM,-,-
96641,7733,26,VERBATIM,pp,p p
97657,7810,13,VERBATIM,&,and
97757,7819,11,VERBATIM,-,-
97881,7829,17,VERBATIM,#,number
99319,7941,19,VERBATIM,pp,p p
99415,7948,5,VERBATIM,pp,p p
99655,7968,2,VERBATIM,&,and
99737,7975,2,VERBATIM,&,and
99931,7992,1,VERBATIM,&,and
100599,8047,4,VERBATIM,pp,p p
100630,8052,3,VERBATIM,pp,p p
100783,8065,10,VERBATIM,-,-
101069,8086,13,VERBATIM,-,-
101587,8126,15,VERBATIM,#,number
102355,8188,1,VERBATIM,&,and
102711,8215,1,VERBATIM,&,and
102881,8228,5,VERBATIM,mts,m t s
103113,8249,4,VERBATIM,-,-
103138,8252,4,VERBATIM,Lt,l t
103284,8262,1,VERBATIM,-,-
103784,8308,7,VERBATIM,Hrsg,h r s g
103982,8320,4,VERBATIM,#,number
104500,8365,7,VERBATIM,-,-
104594,8374,3,VERBATIM,-,-
104985,8408,10,VERBATIM,Lt,l t
105326,8439,20,VERBATIM,pg,p g
105406,8446,17,VERBATIM,Dfb,d f b
105642,8468,5,VERBATIM,pp,p p
105846,8487,3,VERBATIM,pp,p p
105950,8498,2,VERBATIM,#,number
106451,8541,2,VERBATIM,&,and
106473,8543,4,VERBATIM,-,-
106553,8547,13,VERBATIM,显,显
106554,8547,14,VERBATIM,阳,阳
106555,8547,15,VERBATIM,殿,殿
106738,8562,5,VERBATIM,馬,馬
106739,8562,6,VERBATIM,戲,戲
106740,8562,7,VERBATIM,團,團
106741,8562,8,VERBATIM,猴,猴
106742,8562,9,VERBATIM,子,子
106753,8562,20,VERBATIM,黃,黃
106754,8562,21,VERBATIM,立,立
106755,8562,22,VERBATIM,行,行
106850,8570,8,VERBATIM,#,number
106895,8571,29,VERBATIM,pp,p p
107091,8583,11,VERBATIM,-,-
107454,8613,10,VERBATIM,&,and
107656,8629,5,VERBATIM,pp,p p
107918,8648,8,VERBATIM,#,number
107958,8652,12,VERBATIM,-,-
108065,8662,10,VERBATIM,-,-
108387,8689,4,VERBATIM,&,and
108809,8725,1,VERBATIM,&,and
108931,8735,5,VERBATIM,-,-
109116,8752,3,VERBATIM,pp,p p
109730,8799,9,VERBATIM,#,number
109996,8818,4,VERBATIM,-,-
110192,8832,6,VERBATIM,-,-
110315,8843,0,VERBATIM,-,-
110649,8871,4,VERBATIM,-,-
110766,8884,4,VERBATIM,&,and
110983,8897,8,VERBATIM,&,and
111318,8924,3,VERBATIM,&,and
112480,9014,10,VERBATIM,-,-
112890,9042,1,VERBATIM,В,В
112891,9042,2,VERBATIM,з,з
112892,9042,3,VERBATIM,б,б
112893,9042,4,VERBATIM,е,е
112894,9042,5,VERBATIM,с,с
112895,9042,6,VERBATIM,и,и
112896,9042,7,VERBATIM,в,в
112897,9042,8,VERBATIM,ш,ш
112898,9042,9,VERBATIM,и,и
112899,9042,10,VERBATIM,й,й
112900,9042,11,VERBATIM,с,с
112901,9042,12,VERBATIM,я,я
112902,9042,13,VERBATIM,а,а
112903,9042,14,VERBATIM,в,в
112904,9042,15,VERBATIM,т,т
112905,9042,16,VERBATIM,о,о
112906,9042,17,VERBATIM,б,б
112907,9042,18,VERBATIM,у,у
112908,9042,19,VERBATIM,с,с
112921,9043,6,VERBATIM,&,and
113021,9052,1,VERBATIM,&,and
113039,9054,3,VERBATIM,&,and
114227,9142,1,VERBATIM,-,-
114300,9149,6,VERBATIM,-,-
114303,9149,9,VERBATIM,-,-
114314,9150,1,VERBATIM,-,-
114441,9163,1,VERBATIM,-,-
115223,9227,1,VERBATIM,&,and
115604,9258,3,VERBATIM,&,and
115629,9260,5,VERBATIM,-,-
115649,9261,4,VERBATIM,pp,p p
116317,9322,10,VERBATIM,-,-
116663,9352,4,VERBATIM,&,and
117812,9438,8,VERBATIM,-,-
118417,9486,9,VERBATIM,pp,p p
118643,9504,3,VERBATIM,pp,p p
118757,9515,12,VERBATIM,pdf,p d f
118897,9526,1,VERBATIM,-,-
119002,9533,5,VERBATIM,&,and
119168,9550,1,VERBATIM,-,-
119195,9553,1,VERBATIM,-,-
120013,9619,20,VERBATIM,#,number
120141,9631,5,VERBATIM,-,-
120448,9652,21,VERBATIM,pg,p g
120507,9657,6,VERBATIM,ctvrt,c t v r t
121072,9707,5,VERBATIM,#,number
121944,9773,7,VERBATIM,&,and
122118,9784,14,VERBATIM,Ch,c h
122287,9796,2,VERBATIM,&,and
122346,9804,3,VERBATIM,&,and
122418,9811,4,VERBATIM,-,-
122464,9814,3,VERBATIM,-,-
123106,9854,3,VERBATIM,pp,p p
123109,9855,1,VERBATIM,-,-
123239,9864,11,VERBATIM,pp,p p
123805,9913,3,VERBATIM,pg,p g
123942,9925,10,VERBATIM,-,-
124139,9941,2,VERBATIM,Wx,w x
124143,9941,6,VERBATIM,Lg,l g
124675,9983,4,VERBATIM,&,and
124682,9984,3,VERBATIM,&,and
125169,10026,1,VERBATIM,&,and
125384,10043,4,VERBATIM,-,-
125714,10070,0,VERBATIM,Th,t h
125831,10079,12,VERBATIM,-,-
126009,10092,5,VERBATIM,-,-
126105,10097,14,VERBATIM,-,-
126288,10111,3,VERBATIM,pp,p p
127229,10186,13,VERBATIM,-,-
127232,10186,16,VERBATIM,-,-
127570,10212,1,VERBATIM,&,and
127954,10245,1,VERBATIM,plc,p l c
128142,10256,3,VERBATIM,&,and
128890,10315,20,VERBATIM,#,hash
129575,10379,4,VERBATIM,Δ,delta
129576,10379,5,VERBATIM,η,eta
129577,10379,6,VERBATIM,μ,mu
129578,10379,7,VERBATIM,ο,omicron
129579,10379,8,VERBATIM,σ,sigma
129580,10379,9,VERBATIM,θ,theta
129581,10379,10,VERBATIM,ε,epsilon
129582,10379,11,VERBATIM,ν,nu
129583,10379,12,VERBATIM,η,eta
129584,10379,13,VERBATIM,ς,sigma
130156,10423,6,VERBATIM,-,-
130158,10423,8,VERBATIM,#,number
130919,10485,10,VERBATIM,ɛ,ɛ
130920,10485,11,VERBATIM,ː,ː
130924,10485,15,VERBATIM,ɔ,ɔ
130925,10485,16,VERBATIM,ː,ː
131219,10513,10,VERBATIM,א,א
131220,10513,11,VERBATIM,ה,ה
131221,10513,12,VERBATIM,ב,ב
131222,10513,13,VERBATIM,ה,ה
131223,10513,14,VERBATIM,מ,מ
131224,10513,15,VERBATIM,ח,ח
131225,10513,16,VERBATIM,ו,ו
131226,10513,17,VERBATIM,ד,ד
131227,10513,18,VERBATIM,ש,ש
131228,10513,19,VERBATIM,ת,ת
131354,10522,8,VERBATIM,-,-
131391,10526,4,VERBATIM,&,and
131687,10549,1,VERBATIM,ת,ת
131688,10549,2,VERBATIM,ר,ר
131689,10549,3,VERBATIM,ב,ב
131690,10549,4,VERBATIM,ו,ו
131691,10549,5,VERBATIM,ת,ת
131692,10549,6,VERBATIM,-,-
131693,10549,7,VERBATIM,מ,מ
131694,10549,8,VERBATIM,ת,ת
131695,10549,9,VERBATIM,ח,ח
131696,10549,10,VERBATIM,ת,ת
131697,10549,11,VERBATIM,ל,ל
131698,10549,12,VERBATIM,כ,כ
131699,10549,13,VERBATIM,ל,ל
131700,10549,14,VERBATIM,ב,ב
131701,10549,15,VERBATIM,י,י
131702,10549,16,VERBATIM,ק,ק
131703,10549,17,VERBATIM,ו,ו
131704,10549,18,VERBATIM,ר,ר
131705,10549,19,VERBATIM,ת,ת
131706,10549,20,VERBATIM,nrg,n r g
131707,10549,21,VERBATIM,-,-
132874,10646,5,VERBATIM,#,number
132990,10654,6,VERBATIM,-,-
133020,10655,8,VERBATIM,-,-
133600,10703,12,VERBATIM,.4.0,dot f o u r dot o
133930,10735,7,VERBATIM,pp,p p
134692,10805,9,VERBATIM,ε,epsilon
134914,10823,9,VERBATIM,#,number
135280,10853,6,VERBATIM,-,-
135984,10913,3,VERBATIM,pp,p p
136203,10928,3,VERBATIM,-,-
136953,10987,4,VERBATIM,&,and
137043,10992,20,VERBATIM,&,and
137463,11027,7,VERBATIM,&,and
137623,11042,4,VERBATIM,#,number
137790,11054,18,VERBATIM,&,and
137880,11063,12,VERBATIM,PhD,p h d
137921,11066,8,VERBATIM,-,-
138123,11082,3,VERBATIM,Spc,s p c
138393,11106,3,VERBATIM,-,-
138558,11121,10,VERBATIM,PhD,p h d
138716,11133,10,VERBATIM,&,and
140190,11257,8,VERBATIM,spp,s p p
140214,11259,1,VERBATIM,&,and
140260,11263,9,VERBATIM,pp,p p
140340,11269,5,VERBATIM,pg,p g
140526,11282,3,VERBATIM,&,and
140692,11295,17,VERBATIM,BWk,b w k
141319,11346,2,VERBATIM,&,and
142032,11405,13,VERBATIM,-,-
142038,11405,19,VERBATIM,_,underscore
142040,11405,21,VERBATIM,-,-
142075,11407,3,VERBATIM,-,-
142205,11417,2,VERBATIM,-,-
142207,11417,4,VERBATIM,Π,pi
142208,11417,5,VERBATIM,ο,omicron
142209,11417,6,VERBATIM,σ,sigma
142210,11417,7,VERBATIM,ε,epsilon
142211,11417,8,VERBATIM,ς,sigma
142212,11417,9,VERBATIM,Χ,chi
142213,11417,10,VERBATIM,ι,iota
142214,11417,11,VERBATIM,λ,lambda
142215,11417,12,VERBATIM,ι,iota
142216,11417,13,VERBATIM,α,alpha
142217,11417,14,VERBATIM,δ,delta
142218,11417,15,VERBATIM,ε,epsilon
142219,11417,16,VERBATIM,ς,sigma
142220,11417,17,VERBATIM,Κ,kappa
142221,11417,18,VERBATIM,α,alpha
142222,11417,19,VERBATIM,λ,lambda
142223,11417,20,VERBATIM,ο,omicron
142224,11417,21,VERBATIM,κ,kappa
142225,11417,22,VERBATIM,α,alpha
142226,11417,23,VERBATIM,ι,iota
142227,11417,24,VERBATIM,ρ,rho
142228,11417,25,VERBATIM,ι,iota
142229,11417,26,VERBATIM,α,alpha
142257,11420,3,VERBATIM,pH,p h
142311,11424,18,VERBATIM,-,-
143146,11486,20,VERBATIM,pp,p p
143466,11512,4,VERBATIM,-,-
144070,11559,12,VERBATIM,pg,p g
144183,11567,11,VERBATIM,-,-
144269,11573,14,VERBATIM,&,and
144492,11589,3,VERBATIM,-,-
144495,11589,6,VERBATIM,-,-
144499,11589,10,VERBATIM,-,-
144513,11589,24,VERBATIM,-,-
144517,11589,28,VERBATIM,-,-
144520,11589,31,VERBATIM,-,-
144524,11589,35,VERBATIM,-,-
144529,11589,40,VERBATIM,-,-
144592,11593,1,VERBATIM,BNSTc,b n s t c
145019,11623,6,VERBATIM,Tx,t x
145148,11632,17,VERBATIM,-,-
146243,11724,1,VERBATIM,&,and
147076,11795,2,VERBATIM,-,-
147210,11806,1,VERBATIM,М,М
147211,11806,2,VERBATIM,и,и
147212,11806,3,VERBATIM,р,р
147213,11806,4,VERBATIM,п,п
147214,11806,5,VERBATIM,у,у
147215,11806,6,VERBATIM,т,т
147216,11806,7,VERBATIM,е,е
147217,11806,8,VERBATIM,ш,ш
147218,11806,9,VERBATIM,е,е
147219,11806,10,VERBATIM,с,с
147220,11806,11,VERBATIM,т,т
147221,11806,12,VERBATIM,в,в
147222,11806,13,VERBATIM,и,и
147223,11806,14,VERBATIM,й,й
147225,11806,16,VERBATIM,п,п
147226,11806,17,VERBATIM,о,о
147227,11806,18,VERBATIM,б,б
147228,11806,19,VERBATIM,е,е
147229,11806,20,VERBATIM,д,д
147230,11806,21,VERBATIM,и,и
147231,11806,22,VERBATIM,л,л
147232,11806,23,VERBATIM,в,в
147233,11806,24,VERBATIM,к,к
147234,11806,25,VERBATIM,о,о
147235,11806,26,VERBATIM,н,н
147236,11806,27,VERBATIM,к,к
147237,11806,28,VERBATIM,у,у
147238,11806,29,VERBATIM,р,р
147239,11806,30,VERBATIM,с,с
147240,11806,31,VERBATIM,е,е
147242,11806,33,VERBATIM,Л,Л
147243,11806,34,VERBATIM,у,у
147244,11806,35,VERBATIM,ч,ч
147245,11806,36,VERBATIM,ш,ш
147246,11806,37,VERBATIM,и,и
147247,11806,38,VERBATIM,й,й
147248,11806,39,VERBATIM,и,и
147249,11806,40,VERBATIM,н,н
147250,11806,41,VERBATIM,ф,ф
147251,11806,42,VERBATIM,о,о
147252,11806,43,VERBATIM,р,р
147253,11806,44,VERBATIM,м,м
147254,11806,45,VERBATIM,а,а
147255,11806,46,VERBATIM,ц,ц
147256,11806,47,VERBATIM,и,и
147257,11806,48,VERBATIM,о,о
147258,11806,49,VERBATIM,н,н
147259,11806,50,VERBATIM,н,н
147260,11806,51,VERBATIM,о,о
147261,11806,52,VERBATIM,-,-
147262,11806,53,VERBATIM,р,р
147263,11806,54,VERBATIM,е,е
147264,11806,55,VERBATIM,к,к
147265,11806,56,VERBATIM,л,л
147266,11806,57,VERBATIM,а,а
147267,11806,58,VERBATIM,м,м
147268,11806,59,VERBATIM,н,н
147269,11806,60,VERBATIM,ы,ы
147270,11806,61,VERBATIM,й,й
147271,11806,62,VERBATIM,п,п
147272,11806,63,VERBATIM,а,а
147273,11806,64,VERBATIM,к,к
147274,11806,65,VERBATIM,е,е
147275,11806,66,VERBATIM,т,т
147276,11806,67,VERBATIM,з,з
147277,11806,68,VERBATIM,и,и
147278,11806,69,VERBATIM,м,м
147279,11806,70,VERBATIM,н,н
147280,11806,71,VERBATIM,е,е
147281,11806,72,VERBATIM,г,г
147282,11806,73,VERBATIM,о,о
147283,11806,74,VERBATIM,о,о
147284,11806,75,VERBATIM,т,т
147285,11806,76,VERBATIM,д,д
147286,11806,77,VERBATIM,ы,ы
147287,11806,78,VERBATIM,х,х
147288,11806,79,VERBATIM,а,а
147805,11846,9,VERBATIM,pp,p p
147891,11854,11,VERBATIM,&,and
148079,11872,7,VERBATIM,-,-
148400,11898,1,VERBATIM,د,د
148401,11898,2,VERBATIM,ا,ا
148402,11898,3,VERBATIM,ن,ن
148403,11898,4,VERBATIM,ل,ل
148404,11898,5,VERBATIM,و,و
148405,11898,6,VERBATIM,د,د
148406,11898,7,VERBATIM,م,م
148407,11898,8,VERBATIM,س,س
148408,11898,9,VERBATIM,ت,ت
148409,11898,10,VERBATIM,ن,ن
148410,11898,11,VERBATIM,د,د
148411,11898,12,VERBATIM,ع,ع
148412,11898,13,VERBATIM,ش,ش
148413,11898,14,VERBATIM,ق,ق
148414,11898,15,VERBATIM,ت,ت
148415,11898,16,VERBATIM,ر,ر
148416,11898,17,VERBATIM,س,س
148417,11898,18,VERBATIM,د,د
148418,11898,19,VERBATIM,ب,ب
148419,11898,20,VERBATIM,ه,ه
148420,11898,21,VERBATIM,ف,ف
148421,11898,22,VERBATIM,ر,ر
148422,11898,23,VERBATIM,ی,ی
148423,11898,24,VERBATIM,ا,ا
148424,11898,25,VERBATIM,د,د
148426,11898,27,VERBATIM,م,م
148427,11898,28,VERBATIM,ر,ر
148428,11898,29,VERBATIM,ح,ح
148429,11898,30,VERBATIM,و,و
148430,11898,31,VERBATIM,م,م
148431,11898,32,VERBATIM,ح,ح
148432,11898,33,VERBATIM,س,س
148433,11898,34,VERBATIM,ن,ن
148434,11898,35,VERBATIM,د,د
148435,11898,36,VERBATIM,ا,ا
148436,11898,37,VERBATIM,ن,ن
148437,11898,38,VERBATIM,ش,ش
149349,11971,3,VERBATIM,&,and
149948,12025,12,VERBATIM,#,number
150664,12085,6,VERBATIM,鵑,鵑
151093,12120,11,VERBATIM,pp,p p
151624,12167,2,VERBATIM,ʻ,ʻ
151646,12167,24,VERBATIM,ʻ,ʻ
152738,12258,1,VERBATIM,-,-
152760,12260,1,VERBATIM,&,and
153081,12285,2,VERBATIM,#,number
153643,12327,3,VERBATIM,&,and
153647,12327,7,VERBATIM,&,and
153654,12327,14,VERBATIM,-,-
153967,12353,11,VERBATIM,pp,p p
153971,12354,2,VERBATIM,&,and
154541,12398,16,VERBATIM,ː,ː
154542,12398,17,VERBATIM,ˈ,ˈ
154544,12398,19,VERBATIM,ɪ,ɪ
154814,12418,4,VERBATIM,-,-
154837,12420,15,VERBATIM,pp,p p
154987,12431,2,VERBATIM,-,-
155113,12442,8,VERBATIM,&,and
155673,12492,9,VERBATIM,&,and
155930,12517,2,VERBATIM,-,-
156353,12555,18,VERBATIM,pdf,p d f
156495,12567,7,VERBATIM,-,-
156765,12590,6,VERBATIM,-,-
156892,12597,16,VERBATIM,&,and
157529,12652,5,VERBATIM,&,and
157669,12662,15,VERBATIM,&,and
157822,12674,1,VERBATIM,ب,ب
157823,12674,2,VERBATIM,و,و
157824,12674,3,VERBATIM,ر,ر
157825,12674,4,VERBATIM,س,س
157826,12674,5,VERBATIM,ا,ا
157827,12674,6,VERBATIM,و,و
157828,12674,7,VERBATIM,ر,ر
157829,12674,8,VERBATIM,ا,ا
157830,12674,9,VERBATIM,ق,ق
157831,12674,10,VERBATIM,ب,ب
157832,12674,11,VERBATIM,ه,ه
157833,12674,12,VERBATIM,ا,ا
157834,12674,13,VERBATIM,د,د
157835,12674,14,VERBATIM,ا,ا
157836,12674,15,VERBATIM,ر,ر
157837,12674,16,VERBATIM,ت,ت
157838,12674,17,VERBATIM,ه,ه
157839,12674,18,VERBATIM,ر,ر
157840,12674,19,VERBATIM,ا,ا
157841,12674,20,VERBATIM,ن,ن
157889,12679,8,VERBATIM,&,and
158077,12696,1,VERBATIM,&,and
158096,12698,3,VERBATIM,-,-
159092,12778,6,VERBATIM,pdf,p d f
159124,12781,8,VERBATIM,Nj,n j
159219,12792,6,VERBATIM,&,and
159295,12799,1,VERBATIM,-,-
159659,12829,5,VERBATIM,カ,カ
159660,12829,6,VERBATIM,ー,ー
159661,12829,7,VERBATIM,ド,ド
159662,12829,8,VERBATIM,フ,フ
159663,12829,9,VERBATIM,ァ,ァ
159664,12829,10,VERBATIM,イ,イ
159665,12829,11,VERBATIM,ト,ト
159909,12849,2,VERBATIM,&,and
159997,12855,6,VERBATIM,pp,p p
160436,12895,13,VERBATIM,&,and
160718,12919,11,VERBATIM,pp,p p
160991,12940,4,VERBATIM,pp,p p
161046,12944,2,VERBATIM,&,and
161233,12957,4,VERBATIM,mp,m p
161429,12979,3,VERBATIM,pp,p p
162434,13058,5,VERBATIM,-,-
162631,13076,2,VERBATIM,о,о
162633,13076,4,VERBATIM,о,о
162636,13076,7,VERBATIM,о,о
162641,13076,12,VERBATIM,о,о
162647,13076,18,VERBATIM,о,о
162652,13076,23,VERBATIM,о,о
162654,13076,25,VERBATIM,о,о
162989,13106,1,VERBATIM,kb,k b
162997,13107,2,VERBATIM,&,and
163067,13114,3,VERBATIM,pp,p p
163511,13147,14,VERBATIM,Sp,s p
163523,13148,3,VERBATIM,&,and
163740,13166,1,VERBATIM,М,М
163741,13166,2,VERBATIM,л,л
163742,13166,3,VERBATIM,а,а
163743,13166,4,VERBATIM,д,д
163744,13166,5,VERBATIM,т,т
163745,13166,6,VERBATIM,а,а
163746,13166,7,VERBATIM,л,л
163747,13166,8,VERBATIM,а,а
163748,13166,9,VERBATIM,н,н
163749,13166,10,VERBATIM,т,т
163750,13166,11,VERBATIM,о,о
163751,13166,12,VERBATIM,т,т
163752,13166,13,VERBATIM,С,С
163753,13166,14,VERBATIM,л,л
163754,13166,15,VERBATIM,а,а
163755,13166,16,VERBATIM,в,в
163756,13166,17,VERBATIM,и,и
163757,13166,18,VERBATIM,я,я
163758,13166,19,VERBATIM,с,с
163759,13166,20,VERBATIM,ъ,ъ
163760,13166,21,VERBATIM,с,с
163761,13166,22,VERBATIM,с,с
163762,13166,23,VERBATIM,е,е
163763,13166,24,VERBATIM,р,р
163764,13166,25,VERBATIM,и,и
163765,13166,26,VERBATIM,о,о
163766,13166,27,VERBATIM,з,з
163767,13166,28,VERBATIM,н,н
163768,13166,29,VERBATIM,а,а
163769,13166,30,VERBATIM,к,к
163770,13166,31,VERBATIM,о,о
163771,13166,32,VERBATIM,н,н
163772,13166,33,VERBATIM,т,т
163773,13166,34,VERBATIM,у,у
163774,13166,35,VERBATIM,з,з
163775,13166,36,VERBATIM,и,и
163776,13166,37,VERBATIM,я,я
163922,13180,2,VERBATIM,&,and
163929,13181,4,VERBATIM,&,and
164265,13208,9,VERBATIM,Thr,t h r
164270,13208,14,VERBATIM,-,-
164476,13227,1,VERBATIM,&,and
164768,13249,4,VERBATIM,&,and
164793,13252,1,VERBATIM,&,and
164858,13257,11,VERBATIM,pg,p g
164928,13263,5,VERBATIM,-,-
164980,13267,1,VERBATIM,#,number
164983,13267,4,VERBATIM,З,З
164984,13267,5,VERBATIM,а,а
164985,13267,6,VERBATIM,к,к
164986,13267,7,VERBATIM,о,о
164987,13267,8,VERBATIM,н,н
164988,13267,9,VERBATIM,о,о
164989,13267,10,VERBATIM,д,д
164990,13267,11,VERBATIM,а,а
164991,13267,12,VERBATIM,т,т
164992,13267,13,VERBATIM,е,е
164993,13267,14,VERBATIM,л,л
164994,13267,15,VERBATIM,ь,ь
164995,13267,16,VERBATIM,н,н
164996,13267,17,VERBATIM,о,о
164997,13267,18,VERBATIM,е,е
164998,13267,19,VERBATIM,с,с
164999,13267,20,VERBATIM,о,о
165000,13267,21,VERBATIM,б,б
165001,13267,22,VERBATIM,р,р
165002,13267,23,VERBATIM,а,а
165003,13267,24,VERBATIM,н,н
165004,13267,25,VERBATIM,и,и
165005,13267,26,VERBATIM,е,е
165006,13267,27,VERBATIM,К,К
165007,13267,28,VERBATIM,р,р
165008,13267,29,VERBATIM,а,а
165009,13267,30,VERBATIM,с,с
165010,13267,31,VERBATIM,н,н
165011,13267,32,VERBATIM,о,о
165012,13267,33,VERBATIM,я,я
165013,13267,34,VERBATIM,р,р
165014,13267,35,VERBATIM,с,с
165015,13267,36,VERBATIM,к,к
165016,13267,37,VERBATIM,о,о
165017,13267,38,VERBATIM,г,г
165018,13267,39,VERBATIM,о,о
165019,13267,40,VERBATIM,к,к
165020,13267,41,VERBATIM,р,р
165021,13267,42,VERBATIM,а,а
165022,13267,43,VERBATIM,я,я
165126,13275,16,VERBATIM,cdc,c d c
165732,13325,7,VERBATIM,.2-liter,dot t w o d a s h l i t e r
166006,13346,7,VERBATIM,-,-
166189,13358,15,VERBATIM,П,П
166190,13358,16,VERBATIM,е,е
166191,13358,17,VERBATIM,р,р
166192,13358,18,VERBATIM,в,в
166193,13358,19,VERBATIM,а,а
166194,13358,20,VERBATIM,я,я
166195,13358,21,VERBATIM,Г,Г
166196,13358,22,VERBATIM,р,р
166197,13358,23,VERBATIM,а,а
166198,13358,24,VERBATIM,д,д
166199,13358,25,VERBATIM,с,с
166200,13358,26,VERBATIM,к,к
166201,13358,27,VERBATIM,а,а
166202,13358,28,VERBATIM,я,я
166859,13416,2,VERBATIM,Н,Н
166860,13416,3,VERBATIM,о,о
166861,13416,4,VERBATIM,с,с
166862,13416,5,VERBATIM,а,а
166863,13416,6,VERBATIM,р,р
166864,13416,7,VERBATIM,е,е
166865,13416,8,VERBATIM,в,в
166866,13416,9,VERBATIM,В,В
167020,13429,4,VERBATIM,-,-
167272,13443,7,VERBATIM,О,О
167273,13443,8,VERBATIM,р,р
167274,13443,9,VERBATIM,д,д
167275,13443,10,VERBATIM,э,э
167276,13443,11,VERBATIM,н,н
167277,13443,12,VERBATIM,П,П
167278,13443,13,VERBATIM,а,а
167279,13443,14,VERBATIM,ш,ш
167280,13443,15,VERBATIM,а,а
167281,13443,16,VERBATIM,н,н
167282,13443,17,VERBATIM,ы,ы
167380,13454,3,VERBATIM,-,-
167463,13462,12,VERBATIM,-,-
167468,13462,17,VERBATIM,-,-
167738,13483,4,VERBATIM,&,and
167740,13483,6,VERBATIM,-,-
168181,13511,4,VERBATIM,&,and
168193,13512,3,VERBATIM,-,-
168198,13512,8,VERBATIM,-,-
168262,13518,9,VERBATIM,QTc,q t c
168267,13519,3,VERBATIM,-,-
168271,13519,7,VERBATIM,jsp,j s p
168344,13525,4,VERBATIM,-,-
168368,13525,28,VERBATIM,ch,c h
168804,13563,6,VERBATIM,&,and
169021,13585,1,VERBATIM,&,and
169034,13587,6,VERBATIM,К,К
169035,13587,7,VERBATIM,и,и
169036,13587,8,VERBATIM,р,р
169037,13587,9,VERBATIM,и,и
169038,13587,10,VERBATIM,л,л
169039,13587,11,VERBATIM,л,л
169040,13587,12,VERBATIM,Ю,Ю
169041,13587,13,VERBATIM,р,р
169042,13587,14,VERBATIM,ь,ь
169043,13587,15,VERBATIM,е,е
169044,13587,16,VERBATIM,в,в
169045,13587,17,VERBATIM,и,и
169046,13587,18,VERBATIM,ч,ч
169047,13587,19,VERBATIM,Е,Е
169048,13587,20,VERBATIM,с,с
169049,13587,21,VERBATIM,ь,ь
169050,13587,22,VERBATIM,к,к
169051,13587,23,VERBATIM,о,о
169052,13587,24,VERBATIM,в,в
169140,13595,3,VERBATIM,&,and
169370,13612,6,VERBATIM,²,squared
169468,13620,13,VERBATIM,-,-
169484,13621,5,VERBATIM,_,underscore
169761,13639,6,VERBATIM,-,-
